,item_type,id,url,title,location,price,rooms,m2
415,listing_no_promo,58859168,https://www.otodom.pl/oferta/0-prowizji-i-pcc-cena-dewelopera-balkon-ID3YXXq.html#09826b045a,"0% prowizji i PCC, cena dewelopera, balkon","Mieszkanie na sprzedaż: Kraków, Bieżanów-Prokocim",296 959 zł,3 pokoje,59 m²
416,listing_no_promo,58859140,https://www.otodom.pl/oferta/borek-falecki-3-pokoje-ID3YXVY.html#09826b045a,"Borek Fałęcki, 3-pokoje","Mieszkanie na sprzedaż: Kraków, Łagiewniki-Borek Fałęcki",395 000 zł,3 pokoje,48 m²
417,listing_no_promo,58859136,https://www.otodom.pl/oferta/stare-miasto-idealne-pod-inwestycje-ID3YXVU.html#09826b045a,"Stare Miasto, idealne pod inwestycje","Mieszkanie na sprzedaż: Kraków, Stare Miasto",875 999 zł,3 pokoje,99 m²
418,promo_exclusive_offer,57428480,https://www.otodom.pl/oferta/komfortowe-mieszkanie-45m2-na-grzegorzeckiej-ID3SXLO.html#09826b045a,Komfortowe mieszkanie 45m2 na Grzegórzeckiej,"Mieszkanie na sprzedaż: Kraków, Grzegórzki",520 000 zł,2 pokoje,"44,63 m²"
419,listing_no_promo,58858644,https://www.otodom.pl/oferta/3-pokoje-60-41-m2-ogrod-ul-piasta-kolodzieja-ID3YXOY.html#09826b045a,"3 pokoje 60,41 m2 + ogród ul. Piasta Kołodzieja","Mieszkanie na sprzedaż: Kraków, Nowa Huta",422 870 zł,3 pokoje,"60,41 m²"
420,listing_no_promo,58669204,https://www.otodom.pl/oferta/3-pokoje-po-remoncie-do-wejscia-super-oferta-ID3Yaxu.html#09826b045a,"3 pokoje po remoncie, do wejścia - Super Oferta","Mieszkanie na sprzedaż: Kraków, Azory",369 000 zł,3 pokoje,"46,50 m²"
421,listing_no_promo,58858564,https://www.otodom.pl/oferta/do-sprzedazy-kawalerka-na-ul-wroclawskiej-ID3YXNG.html#09826b045a,Do sprzedaży kawalerka na ul Wrocławskiej,"Mieszkanie na sprzedaż: Kraków, Krowodrza",364 900 zł,1 pokój,"29,94 m²"
422,listing_no_promo,58858556,https://www.otodom.pl/oferta/do-sprzedazy-kawalerka-na-krowodrzy-ID3YXNy.html#09826b045a,Do sprzedaży kawalerka na Krowodrzy,"Mieszkanie na sprzedaż: Kraków, Krowodrza",364 900 zł,1 pokój,"28,17 m²"
423,listing_no_promo,58858528,https://www.otodom.pl/oferta/krakow-nowa-huta-os-centrum-c-44-m2-ID3YXN6.html#09826b045a,Kraków – Nowa Huta – os. Centrum C – 44 m2,"Mieszkanie na sprzedaż: Kraków, małopolskie",299 000 zł,2 pokoje,44 m²
424,listing_no_promo,58811220,https://www.otodom.pl/oferta/dwupoziomowy-apartament-cenna-lokalizacja-ID3YLu4.html#09826b045a,Dwupoziomowy apartament - Cenna Lokalizacja,"Mieszkanie na sprzedaż: Kraków, Olsza",795 000 zł,5 pokoi,113 m²
425,listing_no_promo,58858260,https://www.otodom.pl/oferta/super-oferta-swietna-lokalizacja-ID3YXIM.html#09826b045a,"Super Oferta, Świetna Lokalizacja!!!","Mieszkanie na sprzedaż: Kraków, Bronowice Małe",369 000 zł,2 pokoje,"36,99 m²"
426,listing_no_promo,58858256,https://www.otodom.pl/oferta/2-pokojowe-jasna-kuchnia-duzy-balkon-ID3YXII.html#09826b045a,"2-pokojowe, jasna kuchnia, duży balkon","Mieszkanie na sprzedaż: Kraków, małopolskie",319 000 zł,2 pokoje,"41,40 m²"
427,listing_no_promo,58858244,https://www.otodom.pl/oferta/doskonala-lokalizacja-po-remoncie-ID3YXIv.html#09826b045a,"Doskonała lokalizacja, po remoncie!","Mieszkanie na sprzedaż: Kraków, Krowodrza",555 000 zł,3 pokoje,55 m²
428,listing_no_promo,58858240,https://www.otodom.pl/oferta/mieszkanie-47-20-m-krakow-ID3YXIs.html#09826b045a,"Mieszkanie, 47,20 m², Kraków","Mieszkanie na sprzedaż: Kraków, Azory",650 000 zł,2 pokoje,"47,20 m²"
429,listing_no_promo,58858032,https://www.otodom.pl/oferta/nowe-4-pokojowe-ul-zabawa-ul-w-slawka-ID3YXF6.html#09826b045a,"NOWE 4 pokojowe, ul. Zabawa, ul. W. Sławka","Mieszkanie na sprzedaż: Kraków, Wola Duchacka",472 000 zł,4 pokoje,72 m²
430,listing_no_promo,58857752,https://www.otodom.pl/oferta/3-pokoje-47-74-m2-ul-piasta-kolodzieja-ID3YXAA.html#09826b045a,"3 pokoje 47,74 m2 ul. Piasta Kołodzieja","Mieszkanie na sprzedaż: Kraków, Nowa Huta",334 180 zł,3 pokoje,"47,74 m²"
431,listing_no_promo,58189548,https://www.otodom.pl/oferta/mieszkanie-przy-parku-krakowskim-35-m-roi-12-14-ID3V9L6.html#09826b045a,"Mieszkanie przy Parku Krakowskim, 35 m, ROI 12-14%","Mieszkanie na sprzedaż: Kraków, Krowodrza",340 000 zł,1 pokój,35 m²
432,listing_no_promo,58857404,https://www.otodom.pl/oferta/2-pokojowe-mieszkanie-przy-parku-rabat-do-30-04-ID3YXuY.html#09826b045a,2 pokojowe mieszkanie przy parku rabat do 30.04,"Mieszkanie na sprzedaż: Kraków, Mistrzejowice",321 370 zł,2 pokoje,"45,91 m²"
433,listing_no_promo,58857396,https://www.otodom.pl/oferta/2-pokojowe-mieszkanie-na-ruczaju-pod-inwestycje-ID3YXuQ.html#09826b045a,2 pokojowe mieszkanie na Ruczaju pod inwestycje,"Mieszkanie na sprzedaż: Kraków, Ruczaj",346 153 zł,2 pokoje,"46,62 m²"
434,listing_no_promo,58857332,https://www.otodom.pl/oferta/piekny-apartament-w-sasiedztwie-parku-krakow-ID3YXtO.html#09826b045a,Piękny apartament w sąsiedztwie parku; Kraków,"Mieszkanie na sprzedaż: Kraków, Krowodrza",1 060 000 zł,4 pokoje,90 m²
435,listing_no_promo,58857232,https://www.otodom.pl/oferta/tbs-67m2-krakow-ul-padniewskiego-ID3YXsc.html#09826b045a,Tbs 67m2 Kraków ul. Padniewskiego,"Mieszkanie na sprzedaż: Kraków, Czyżyny",160 000 zł,3 pokoje,67 m²
436,listing_no_promo,58846308,https://www.otodom.pl/oferta/ustawne-i-zjawiskowe-52-m2-kurdwanow-halszki-ID3YUC0.html#09826b045a,"Ustawne i zjawiskowe 52 m2, Kurdwanów, Halszki","Mieszkanie na sprzedaż: Kraków, Kurdwanów",398 000 zł,3 pokoje,"52,10 m²"
437,listing_no_promo,58857164,https://www.otodom.pl/oferta/mieszkanie-66-84-m-krakow-ID3YXr6.html#09826b045a,"Mieszkanie, 66,84 m², Kraków","Mieszkanie na sprzedaż: Kraków, Prądnik Biały",481 000 zł,4 pokoje,"66,84 m²"
438,listing_no_promo,58570056,https://www.otodom.pl/oferta/stare-miasto-3-pokoje-40-m2-okolice-wawelu-ID3XKKk.html#09826b045a,Stare Miasto 3 pokoje 40 m2 okolice Wawelu,"Mieszkanie na sprzedaż: Kraków, Stare Miasto",499 000 zł,3 pokoje,"39,97 m²"
439,listing_no_promo,51675904,https://www.otodom.pl/oferta/plac-na-groblach-najlepsza-lokalizacja-w-krakowi-ID3uPgk.html#09826b045a,Plac na Groblach - najlepsza lokalizacja w Krakowi,"Mieszkanie na sprzedaż: Kraków, Stare Miasto",900 000 zł,2 pokoje,"48,35 m²"
440,listing_no_promo,51530144,https://www.otodom.pl/oferta/mieszkanie-nad-wisla-ID3udlm.html#09826b045a,mieszkanie nad Wisłą,"Mieszkanie na sprzedaż: Kraków, małopolskie",330 000 zł,2 pokoje,"34,80 m²"
441,listing_no_promo,58856124,https://www.otodom.pl/oferta/apartament-w-centrum-krakowa-39m2-na-sprzedaz-ID3YXak.html#09826b045a,Apartament w centrum Krakowa 39m2 - Na Sprzedaż!,"Mieszkanie na sprzedaż: Kraków, Olsza",366 510 zł,2 pokoje,39 m²
442,listing_no_promo,58855828,https://www.otodom.pl/oferta/apartament-w-centrum-krakowa-35m2-na-sprzedaz-ID3YX5y.html#09826b045a,Apartament w centrum Krakowa 35m2 - Na Sprzedaż!,"Mieszkanie na sprzedaż: Kraków, Olsza",337 463 zł,2 pokoje,35 m²
443,listing_no_promo,58855820,https://www.otodom.pl/oferta/apartament-w-centrum-krakowa-38m2-na-sprzedaz-ID3YX5q.html#09826b045a,Apartament w centrum Krakowa 38m2 - Na Sprzedaż!,"Mieszkanie na sprzedaż: Kraków, Olsza",363 840 zł,2 pokoje,38 m²
444,listing_no_promo,58855784,https://www.otodom.pl/oferta/idealne-dla-twojej-rodziny-ID3YX4Q.html#09826b045a,Idealne dla Twojej Rodziny!,"Mieszkanie na sprzedaż: Kraków, małopolskie",487 000 zł,4 pokoje,"71,42 m²"
445,listing_no_promo,58855372,https://www.otodom.pl/oferta/mieszknaie-typu-studio-dla-singla-lub-pary-bez-pcc-ID3YVYc.html#09826b045a,Mieszknaie typu studio dla singla lub pary bez Pcc,"Mieszkanie na sprzedaż: Kraków, małopolskie",648 800 zł,1 pokój,45 m²
446,listing_no_promo,58412340,https://www.otodom.pl/oferta/krakow-krowodrza-ul-krolewska-106-m2-1p-jest-garaz-ID3X5Iv.html#09826b045a,KRAKÓW Krowodrza ul Królewska 106 m2 1p jest GARAŻ,"Mieszkanie na sprzedaż: Kraków, Nowa Wieś",898 000 zł,4 pokoje,"106,50 m²"
447,listing_no_promo,58854828,https://www.otodom.pl/oferta/inwestycyjnie-2-pokojowe-z-ogrodkiem-0-prowizji-ID3YVPq.html#09826b045a,Inwestycyjnie 2 pokojowe z ogródkiem 0 % prowizji,"Mieszkanie na sprzedaż: Kraków, Mydlniki",360 000 zł,2 pokoje,"49,32 m²"
448,listing_no_promo,58854872,https://www.otodom.pl/oferta/mieszkanie-63-m-krakow-ID3YVQ8.html#09826b045a,"Mieszkanie, 63 m², Kraków","Mieszkanie na sprzedaż: Kraków, Olsza",450 000 zł,3 pokoje,63 m²
449,listing_no_promo,58854768,https://www.otodom.pl/oferta/mieszkanie-38m2-ulica-pradnicka-po-remoncie-ID3YVOs.html#09826b045a,Mieszkanie 38m2 ulica Prądnicka Po Remoncie!,"Mieszkanie na sprzedaż: Kraków, Krowodrza",339 000 zł,2 pokoje,38 m²
450,promo_top_ads,58556268,https://www.otodom.pl/oferta/nowe-2-pokojowe-balkon-os-ruczaj-ID3XH9V.html#1e8e5418ad,NOWE!!! 2 pokojowe +balkon os.Ruczaj,"Mieszkanie na sprzedaż: Kraków, Ruczaj",355 000 zł,2 pokoje,"49,55 m²"
451,promo_top_ads,58803012,https://www.otodom.pl/oferta/sloneczne-mieszkanie-bronowice-residence-ID3YJlG.html#1e8e5418ad,Słoneczne mieszkanie Bronowice Residence,"Mieszkanie na sprzedaż: Kraków, Bronowice",490 000 zł,3 pokoje,"56,60 m²"
452,promo_top_ads,58816724,https://www.otodom.pl/oferta/3-niezalezne-pokoje-269-tys-zl-okazja-mpec-ID3YMUQ.html#1e8e5418ad,"3 NIEZALEŻNE pokoje, 269 TYS ZŁ - OKAZJA - mpec","Mieszkanie na sprzedaż: Kraków, Bieżanów-Prokocim",269 000 zł,3 pokoje,47 m²
453,listing_no_promo,58854592,https://www.otodom.pl/oferta/kawalerka-na-inwestycje-ID3YVLC.html#1e8e5418ad,Kawalerka na inwestycje,"Mieszkanie na sprzedaż: Kraków, Azory",204 000 zł,1 pokój,21 m²
454,listing_no_promo,58854584,https://www.otodom.pl/oferta/super-kawalerka-29-listopada-ID3YVLu.html#1e8e5418ad,Super Kawalerka 29 Listopada,"Mieszkanie na sprzedaż: Kraków, Prądnik Biały",275 000 zł,1 pokój,33 m²
455,listing_no_promo,58854580,https://www.otodom.pl/oferta/duza-kawalerka-35m2-ruczaj-ID3YVLq.html#1e8e5418ad,Duża kawalerka 35m2. Ruczaj!,"Mieszkanie na sprzedaż: Kraków, Ruczaj",305 000 zł,1 pokój,35 m²
456,listing_no_promo,58653036,https://www.otodom.pl/oferta/ruczaj-ul-piltza-3-lub-4-pokoje-z-balkonem-gotowe-ID3Y6kI.html#1e8e5418ad,RUCZAJ ul. Piltza 3 lub 4 pokoje z balkonem gotowe,"Mieszkanie na sprzedaż: Kraków, Ruczaj",389 000 zł,3 pokoje,"54,19 m²"
457,listing_no_promo,58854144,https://www.otodom.pl/oferta/4-pokojowy-apartament-w-sercu-woli-justowskiej-ID3YVEo.html#1e8e5418ad,4 pokojowy apartament w sercu Woli Justowskiej,"Mieszkanie na sprzedaż: Kraków, Wola Justowska",950 000 zł,4 pokoje,77 m²
458,listing_no_promo,58853516,https://www.otodom.pl/oferta/3-pok-80-m2-od-wlasciciela-miejsce-postojowe-ID3YVug.html#1e8e5418ad,"3-pok. 80 m2, OD WŁAŚCICIELA, miejsce postojowe","Mieszkanie na sprzedaż: Kraków, Krowodrza",652 000 zł,3 pokoje,80 m²
459,listing_no_promo,58853236,https://www.otodom.pl/oferta/nowe-2-pokojowe-na-starym-miescie-ID3YVpK.html#1e8e5418ad,Nowe 2 Pokojowe Na Starym Mieście,"Mieszkanie na sprzedaż: Kraków, Stare Miasto",617 803 zł,2 pokoje,"40,94 m²"
460,listing_no_promo,58853232,https://www.otodom.pl/oferta/nowe-3-pokojowe-mieszkanie-na-starym-miescie-ID3YVpG.html#1e8e5418ad,Nowe 3 Pokojowe Mieszkanie Na Starym Mieście,"Mieszkanie na sprzedaż: Kraków, Stare Miasto",638 539 zł,3 pokoje,"46,43 m²"
461,listing_no_promo,58852936,https://www.otodom.pl/oferta/mieszkanie-51-m-krakow-ID3YVkU.html#1e8e5418ad,"Mieszkanie, 51 m², Kraków","Mieszkanie na sprzedaż: Kraków, Olsza",429 000 zł,2 pokoje,51 m²
462,listing_no_promo,58852876,https://www.otodom.pl/oferta/3pok-z-pelna-infrastruktura-idealne-dla-rodziny-ID3YVjV.html#1e8e5418ad,3pok z Pełną Infrastrukturą! Idealne dla Rodziny!,"Mieszkanie na sprzedaż: Kraków, Mistrzejowice",325 000 zł,3 pokoje,48 m²
463,listing_no_promo,58852772,https://www.otodom.pl/oferta/kawalerka-obok-uek-u-rondo-mogilskie-ID3YVig.html#1e8e5418ad,"Kawalerka Obok Uek-U, Rondo Mogilskie","Mieszkanie na sprzedaż: Kraków, Prądnik Czerwony",375 000 zł,1 pokój,37 m²
464,listing_no_promo,58852700,https://www.otodom.pl/oferta/mieszkanie-widokowe-ul-na-zakolu-wisly-ID3YVh6.html#1e8e5418ad,"Mieszkanie widokowe, ul. Na Zakolu Wisły","Mieszkanie na sprzedaż: Kraków, Płaszów",428 000 zł,2 pokoje,41 m²
465,listing_no_promo,58852552,https://www.otodom.pl/oferta/wspaniala-okazja-inwestycyjna-300-dni-slonecznych-ID3YVeI.html#1e8e5418ad,Wspaniała okazja inwestycyjna! 300 dni słonecznych,"Mieszkanie na sprzedaż: Kraków, małopolskie",513 000 zł,5 pokoi,150 m²
466,listing_no_promo,57963628,https://www.otodom.pl/oferta/mieszkanie-3-pokoje-53m2-krakow-bez-posrednikow-ID3WcZe.html#1e8e5418ad,"Mieszkanie 3 pokoje, 53m2, Kraków, bez pośredników","Mieszkanie na sprzedaż: Kraków, Prądnik Biały",359 000 zł,3 pokoje,"52,60 m²"
467,listing_no_promo,58852456,https://www.otodom.pl/oferta/mieszkanie-z-widokiem-na-laki-nowohuckie-72-m2-ID3YVda.html#1e8e5418ad,Mieszkanie z widokiem na Łąki Nowohuckie / 72 m2,"Mieszkanie na sprzedaż: Kraków, Nowa Huta",450 000 zł,3 pokoje,"72,36 m²"
468,listing_no_promo,57689376,https://www.otodom.pl/oferta/nowy-apartament-w-domu-egipskim-przy-ul-retoryka-ID3U3DO.html#1e8e5418ad,Nowy apartament w Domu Egipskim przy ul. Retoryka,"Mieszkanie na sprzedaż: Kraków, Stare Miasto",456 750 zł,1 pokój,"31,50 m²"
469,listing_no_promo,57689816,https://www.otodom.pl/oferta/nowy-apartament-w-domu-egipskim-przy-ul-retoryka-ID3U3KU.html#1e8e5418ad,Nowy apartament w Domu Egipskim przy ul. Retoryka,"Mieszkanie na sprzedaż: Kraków, Stare Miasto",602 910 zł,1 pokój,"41,58 m²"
470,listing_no_promo,58852240,https://www.otodom.pl/oferta/3-pokojowe-mieszkanie-57-mkw-za-359-000-zl-ID3YV9G.html#1e8e5418ad,3 pokojowe mieszkanie 57 mkw za 359 000 zł!,"Mieszkanie na sprzedaż: Kraków, Bieńczyce",359 000 zł,3 pokoje,57 m²
471,listing_no_promo,57678476,https://www.otodom.pl/oferta/nowoczesne-komfortowe-generalny-remont-podgorze-ID3U0O0.html#1e8e5418ad,Nowoczesne Komfortowe Generalny Remont Podgórze,"Mieszkanie na sprzedaż: Kraków, Podgórze",649 900 zł,4 pokoje,87 m²
472,listing_no_promo,58772292,https://www.otodom.pl/oferta/kup-mieszkanie-bez-widoku-na-sasiada-ID3YBmc.html#1e8e5418ad,Kup mieszkanie bez widoku na sąsiada,"Mieszkanie na sprzedaż: Kraków, Ruczaj",635 000 zł,3 pokoje,90 m²
473,listing_no_promo,57980216,https://www.otodom.pl/oferta/w-odnowionej-kamienicy-3-min-do-tramwaju-ID3WhiM.html#1e8e5418ad,w odnowionej kamienicy-3 min do tramwaju,"Mieszkanie na sprzedaż: Kraków, Stare Podgórze",325 000 zł,2 pokoje,"40,55 m²"
474,listing_no_promo,58184008,https://www.otodom.pl/oferta/sprzedam-nowe-mieszkanie-os-avia-ul-orlinskiego-ID3V8jK.html#1e8e5418ad,Sprzedam nowe mieszkanie oś.Avia ( ul.Orlińskiego),"Mieszkanie na sprzedaż: Kraków, Czyżyny",309 000 zł,1 pokój,27 m²
475,listing_no_promo,58851936,https://www.otodom.pl/oferta/ustawne-3-pokoje-w-promocji-z-miejscem-postojowym-ID3YV4M.html#1e8e5418ad,Ustawne 3 pokoje w promocji z miejscem postojowym!,"Mieszkanie na sprzedaż: Kraków, Prądnik Biały",409 857 zł,3 pokoje,"50,59 m²"
476,listing_no_promo,58851664,https://www.otodom.pl/oferta/rej-ul-strzelcow-redutapradnik-czerwony-34m-i-p-ID3YV0o.html#1e8e5418ad,"rej.ul.Strzelców,Reduta*Prądnik Czerwony* 34m* I p","Mieszkanie na sprzedaż: Kraków, Prądnik Czerwony",260 000 zł,1 pokój,34 m²
477,listing_no_promo,58851484,https://www.otodom.pl/oferta/mieszkanie-48-m-krakow-ID3YWXu.html#1e8e5418ad,"Mieszkanie, 48 m², Kraków","Mieszkanie na sprzedaż: Kraków, Borek Fałęcki",399 900 zł,3 pokoje,48 m²
478,listing_no_promo,58851480,https://www.otodom.pl/oferta/mieszkanie-63-m-krakow-ID3YWXq.html#1e8e5418ad,"Mieszkanie, 63 m², Kraków","Mieszkanie na sprzedaż: Kraków, Czyżyny",410 000 zł,3 pokoje,63 m²
479,listing_no_promo,58851416,https://www.otodom.pl/oferta/3-pokojowe-azory-okazja-ID3YWVo.html#1e8e5418ad,3 pokojowe Azory Okazja,"Mieszkanie na sprzedaż: Kraków, Bronowice",479 000 zł,3 pokoje,71 m²
480,listing_no_promo,58851164,https://www.otodom.pl/oferta/3-pokoje-ul-bartla-inwestycja-pod-wynajem-ID3YWSk.html#1e8e5418ad,3 pokoje ul.Bartla - inwestycja - pod wynajem,"Mieszkanie na sprzedaż: Kraków, małopolskie",450 000 zł,3 pokoje,67 m²
481,listing_no_promo,58207256,https://www.otodom.pl/oferta/ruczaj-2-pokojowe-wysoki-standard-ID3VemI.html#1e8e5418ad,Ruczaj 2-Pokojowe Wysoki Standard,"Mieszkanie na sprzedaż: Kraków, Ruczaj",445 000 zł,2 pokoje,52 m²
482,listing_no_promo,58851092,https://www.otodom.pl/oferta/mieszkanie-50-m2-os-tysiaclecia-ID3YWRa.html#1e8e5418ad,Mieszkanie 50 m2 os.Tysiąclecia,"Mieszkanie na sprzedaż: Kraków, Nowa Huta",350 000 zł,3 pokoje,50 m²
483,listing_no_promo,58851088,https://www.otodom.pl/oferta/mieszkanie-65m2-os-oswiecenia-ID3YWR6.html#1e8e5418ad,Mieszkanie 65m2 os. Oświecenia!,"Mieszkanie na sprzedaż: Kraków, Nowa Huta",440 000 zł,3 pokoje,65 m²
484,listing_no_promo,58851084,https://www.otodom.pl/oferta/mieszkanie-inwestycyjne-24m2-centrum-z-lokatorami-ID3YWR2.html#1e8e5418ad,Mieszkanie inwestycyjne! 24m2 centrum z lokatorami,"Mieszkanie na sprzedaż: Kraków, Grzegórzki",250 000 zł,1 pokój,24 m²
485,listing_no_promo,58851036,https://www.otodom.pl/oferta/mieszkanie-3-pokojowe-na-ostatnim-pietrze-ruczaj-ID3YWQg.html#1e8e5418ad,Mieszkanie 3 pokojowe na ostatnim piętrze Ruczaj,"Mieszkanie na sprzedaż: Kraków, Ruczaj",586 569 zł,4 pokoje,68 m²
486,listing_no_promo,58851000,https://www.otodom.pl/oferta/kijowska-wroclawska-mazowiecka-nowe-mieszkania-ID3YWPG.html#1e8e5418ad,"Kijowska, Wrocławska, Mazowiecka - NOWE mieszkania","Mieszkanie na sprzedaż: Kraków, Krowodrza",250 000 zł,1 pokój,"24,06 m²"
487,listing_no_promo,58579308,https://www.otodom.pl/oferta/mieszkanie-2-pokojowe-40-m2-nowy-kleparz-ID3XN9y.html#1e8e5418ad,Mieszkanie 2 Pokojowe 40 M2 Nowy Kleparz,"Mieszkanie na sprzedaż: Kraków, Kleparz",507 000 zł,2 pokoje,"39,16 m²"
488,listing_no_promo,58850964,https://www.otodom.pl/oferta/3-pokoje-ruczaj-inwestycja-wynajmowane-ID3YWP6.html#1e8e5418ad,3 pokoje Ruczaj- inwestycja - wynajmowane,"Mieszkanie na sprzedaż: Kraków, małopolskie",299 000 zł,2 pokoje,44 m²
489,listing_no_promo,58850956,https://www.otodom.pl/oferta/bez-prowizji-3-pokoje-2-miejsca-postojowe-ID3YWOY.html#1e8e5418ad,"Bez prowizji, 3 pokoje, 2 miejsca postojowe","Mieszkanie na sprzedaż: Kraków, Swoszowice",400 000 zł,3 pokoje,"50,50 m²"
490,listing_no_promo,58740648,https://www.otodom.pl/oferta/kawalerka-z-antresola-przy-starowislnej-ID3Yt7O.html#1e8e5418ad,Kawalerka Z Antresolą Przy Starowiślnej,"Mieszkanie na sprzedaż: Kraków, Kazimierz",300 000 zł,1 pokój,"31,60 m²"
491,listing_no_promo,58718644,https://www.otodom.pl/oferta/kurdwanow-2-poziomowe-komfortowe-85m2-ID3YnoU.html#1e8e5418ad,Kurdwanów! 2 Poziomowe Komfortowe 85M2,"Mieszkanie na sprzedaż: Kraków, Kurdwanów",549 000 zł,3 pokoje,"85,14 m²"
492,listing_no_promo,58850724,https://www.otodom.pl/oferta/2-pokojowe-z-ogrodkiem-38-6-m2-grzegorzki-ID3YWLe.html#1e8e5418ad,"2-pokojowe z Ogródkiem, 38,6 m2, Grzegórzki","Mieszkanie na sprzedaż: Kraków, Grzegórzki",386 000 zł,2 pokoje,"38,60 m²"
493,listing_no_promo,58850384,https://www.otodom.pl/oferta/3-pokojowe-kulakowskiego-miejsce-post-w-cenie-ID3YWFK.html#1e8e5418ad,3 pokojowe Kułakowskiego miejsce post. w cenie !!!,"Mieszkanie na sprzedaż: Kraków, Borek Fałęcki",404 900 zł,3 pokoje,48 m²
494,listing_no_promo,58850380,https://www.otodom.pl/oferta/1lub-2-pokoje-w-swietnej-lokalizacji-rusznikarska-ID3YWFG.html#1e8e5418ad,1lub 2 pokoje w świetnej lokalizacji Rusznikarska!,"Mieszkanie na sprzedaż: Kraków, Krowodrza",335 750 zł,1 pokój,"39,50 m²"
495,listing_no_promo,48854196,https://www.otodom.pl/oferta/wyjatkowy-apartament-z-widokiem-na-wawel-ID3iZcU.html#1e8e5418ad,Wyjątkowy Apartament Z Widokiem Na Wawel,"Mieszkanie na sprzedaż: Kraków, małopolskie",2 800 000 zł,3 pokoje,111 m²
496,listing_no_promo,58849968,https://www.otodom.pl/oferta/nowoczesne-mieszkanie-40m2-z-tarasem-pradnik-bialy-ID3YWz2.html#1e8e5418ad,Nowoczesne mieszkanie 40m2 z tarasem Prądnik Biały,"Mieszkanie na sprzedaż: Kraków, Prądnik Biały",390 000 zł,2 pokoje,40 m²
497,listing_no_promo,58849960,https://www.otodom.pl/oferta/przytulna-kawalerka-38-m2-z-garazem-gorka-narodowa-ID3YWyU.html#1e8e5418ad,Przytulna kawalerka 38 m2 z garażem Górka Narodowa,"Mieszkanie na sprzedaż: Kraków, Górka Narodowa",288 000 zł,1 pokój,38 m²
498,listing_no_promo,58849956,https://www.otodom.pl/oferta/mieszkanie-2-pok-51-m2-w-kamienicy-w-nowej-hucie-ID3YWyQ.html#1e8e5418ad,Mieszkanie 2-pok. 51 m2 w kamienicy w Nowej Hucie,"Mieszkanie na sprzedaż: Kraków, Nowa Huta",340 000 zł,2 pokoje,51 m²
499,listing_no_promo,58127644,https://www.otodom.pl/oferta/ruczaj-piltza-gotowe-2-pokoje-balkon-klucze-w-maju-ID3WTEE.html#1e8e5418ad,RUCZAJ Piltza GOTOWE 2 pokoje balkon klucze w maju,"Mieszkanie na sprzedaż: Kraków, Ruczaj",292 000 zł,2 pokoje,"39,07 m²"
500,listing_no_promo,58599532,https://www.otodom.pl/oferta/komfortowa-kawalerka-z-balkonem-c-ID3XSpK.html#1e8e5418ad,Komfortowa kawalerka z balkonem - C,"Mieszkanie na sprzedaż: Kraków, Bronowice",243 000 zł,1 pokój,30 m²
501,listing_no_promo,58597576,https://www.otodom.pl/oferta/przestronne-trzypokojowe-mieszkanie-a-ID3XRUc.html#1e8e5418ad,Przestronne trzypokojowe mieszkanie - A,"Mieszkanie na sprzedaż: Kraków, Bronowice",364 800 zł,3 pokoje,48 m²
502,listing_no_promo,58599064,https://www.otodom.pl/oferta/dwupokojowe-mieszkanie-w-nowej-inwestycji-c-ID3XSic.html#1e8e5418ad,Dwupokojowe mieszkanie w nowej inwestycji - C,"Mieszkanie na sprzedaż: Kraków, Bronowice",260 000 zł,2 pokoje,"32,50 m²"
503,listing_no_promo,58598980,https://www.otodom.pl/oferta/trzypokojowe-mieszkanie-z-widokiem-c-ID3XSgQ.html#1e8e5418ad,Trzypokojowe mieszkanie z widokiem - C,"Mieszkanie na sprzedaż: Kraków, Bronowice",423 500 zł,3 pokoje,55 m²
504,listing_no_promo,56503552,https://www.otodom.pl/oferta/komfortowe-mieszkanie-pieciopokojowe-ID3P59C.html#1e8e5418ad,Komfortowe mieszkanie pięciopokojowe,"Mieszkanie na sprzedaż: Kraków, małopolskie",504 900 zł,5 pokoi,"91,80 m²"
505,listing_no_promo,56503640,https://www.otodom.pl/oferta/mieszkanie-44-04-m2-rezerwacja-ID3P5b2.html#1e8e5418ad,"Mieszkanie 44,04 m2 - rezerwacja","Mieszkanie na sprzedaż: Kraków, małopolskie",257 517 zł,2 pokoje,"44,02 m²"
